PHISIG 139 272 272 341
PHISIG 45 69 69 75
PHISIG 14 15 15 18
PHISIG 16 16 16 16
PHISIG 11 8 8 9
PHISIG 10 10 10 11
PHISIG 10 12 12 13
PHISIG 36 46 46 52
PHISIG 20 22 22 24
PHISIG 36 46 46 52
PHISIG 20 22 22 24
PHISIG 45 57 57 59
PHISIG 45 57 57 59
PHISIG 36 46 46 52
PHISIG 36 46 46 52
PHISIG 36 47 47 52
PHISIG 36 47 47 52
PHISIG 33 42 42 43
PHISIG 16 19 19 21
PHISIG 10 8 8 8
PHISIG 5 2 2 2
PHISIG 45 57 57 59
PHISIG 13 19 19 20
PHISIG 32 32 32 32
PHISIG 14 14 14 16
PHISIG 16 17 17 17
PHISIG 13 10 10 7
PHISIG 9 6 6 6
PHISIG 9 6 6 6
PHISIG 9 6 6 6
PHISIG 19 21 21 21
PHISIG 10 11 11 11
PHISIG 10 10 10 11
PHISIG 20 22 22 23
PHISIG 20 24 24 26
PHISIG 37 46 46 47
PHISIG 37 46 46 47
PHISIG 10 9 9 10
PHISIG 34 42 42 44
PHISIG 43 65 65 72
PHISIG 5 2 2 2
PHISIG 81 119 119 135
PHISIG 11 14 14 14
PHISIG 4 0 0 2
PHISIG 20 22 22 23
PHISIG 11 8 8 8
PHISIG 9 6 6 6
PHISIG 10 10 10 10
PHISIG 139 298 298 370
PHISIG 5 2 2 2
PHISIG 5 2 2 2
PHISIG 10 8 8 4
PHISIG 5 1 1 2
PHISIG 165 131 131 101
PHISIG 5 1 1 1
PHISIG 5 2 2 2
PHISIG 24 28 28 30
PHISIG 5 2 2 2
PHISIG 11 10 10 10
PHISIG 5 1 1 2
PHISIG 205 548 548 578
PHISIG 50 69 69 82
PHISIG 11 8 8 8
PHISIG 9 6 6 6
PHISIG 83 221 221 251
PHISIG 20 22 22 23
PHISIG 20 22 22 23
PHISIG 436 1194 1194 1558
PHISIG 40 56 56 61
PHISIG 12 13 13 14
PHISIG 46 60 60 66
PHISIG 6 3 3 3
PHISIG 65 100 100 117
PHISIG 20 22 22 20
PHISIG 14 14 14 13
PHISIG 34 40 40 41
PHISIG 37 51 51 55
PHISIG 4 0 0 2
PHISIG 20 22 22 23
PHISIG 20 22 22 23
PHISIG 61 89 89 103
PHISIG 24 31 31 29
PHISIG 122 240 240 284
PHISIG 27 26 26 26
PHISIG 58 78 78 87
PHISIG 223 466 466 569
PHISIG 47 61 61 63
PHISIG 27 33 33 31
PHISIG 5 2 2 2
PHISIG 61 102 102 105
PHISIG 84 134 134 138
PHISIG 40 61 61 75
PHISIG 48 66 66 71
PHISIG 164 293 293 344
PHISIG 19 17 17 19
PHISIG 11 8 8 9
PHISIG 18 16 16 18
PHISIG 7 7 7 7
PHISIG 5 1 1 2
PHISIG 142 294 294 363
PHISIG 53 73 73 79
PHISIG 5 2 2 2
PHISIG 30 38 38 40
PHISIG 5 2 2 2
PHISIG 20 22 22 22
PHISIG 116 207 207 246
PHISIG 8 5 5 5
PHISIG 24 23 23 24
PHISIG 114 186 186 211
PHISIG 20 22 22 22
PHISIG 93 145 145 166
PHISIG 54 78 78 81
PHISIG 36 55 55 60
PHISIG 250 716 716 1048
PHISIG 5 2 2 2
PHISIG 15 18 18 21
PHISIG 159 325 325 390
PHISIG 162 317 317 380
PHISIG 80 141 141 165
PHISIG 156 280 280 334
PHISIG 5 2 2 2
PHISIG 38 54 54 60
PHISIG 11 10 10 11
PHISIG 5 2 2 2
PHISIG 16 17 17 18
PHISIG 9 6 6 6
PHISIG 11 13 13 14
PHISIG 24 24 24 18
PHISIG 9 6 6 6
PHISIG 19 21 21 21
PHISIG 16 16 16 14
PHISIG 25 24 24 27
PHISIG 43 55 55 54
PHISIG 55 76 76 87
PHISIG 68 126 126 149
PHISIG 100 135 135 149
PHISIG 17 23 23 22
PHISIG 17 31 31 32
PHISIG 35 44 44 47
PHISIG 14 9 9 9
PHISIG 43 67 67 72
PHISIG 5 1 1 2
PHISIG 12 7 7 7
PHISIG 13 19 19 20
PHISIG 162 290 290 340
PHISIG 9 9 9 9
PHISIG 15 13 13 14
PHISIG 24 32 32 35
PHISIG 30 38 38 40
PHISIG 126 228 228 266
PHISIG 140 220 220 242
PHISIG 87 124 124 131
PHISIG 6642 26375 26375 38177
PHISIG 16 16 16 16
PHISIG 10 9 9 10
PHISIG 17 22 22 17
PHISIG 15 25 25 26
PHISIG 41 52 52 55
PHISIG 5 2 2 2
PHISIG 105 142 142 148
PHISIG 11 10 10 10
PHISIG 5 1 1 2
PHISIG 57 127 127 155
PHISIG 91 187 187 236
PHISIG 20 24 24 26
PHISIG 51 84 84 93
PHISIG 22 22 22 22
PHISIG 34 44 44 46
PHISIG 36 46 46 47
PHISIG 26 30 30 30
PHISIG 5 1 1 2
PHISIG 5 2 2 2
PHISIG 38 55 55 57
PHISIG 68 95 95 98
PHISIG 5 1 1 2
PHISIG 20 22 22 23
PHISIG 14 15 15 17
PHISIG 5 2 2 2
PHISIG 5 2 2 2
PHISIG 5 2 2 2
PHISIG 156 256 256 284
PHISIG 5 1 1 2
PHISIG 9 5 5 5
PHISIG 5 2 2 2
PHISIG 38 55 55 57
PHISIG 68 140 140 145
PHISIG 261 579 579 714
PHISIG 5 1 1 2
PHISIG 20 22 22 23
PHISIG 55 98 98 106
PHISIG 45 66 66 64
PHISIG 10 9 9 10
PHISIG 5 2 2 2
PHISIG 25 37 37 33
PHISIG 935 3007 3007 4137
PHISIG 190 470 470 616
PHISIG 129 234 234 293
PHISIG 19 21 21 21
PHISIG 15 16 16 16
PHISIG 4 0 0 1
PHISIG 38 54 54 63
PHISIG 24 28 28 30
PHISIG 35 42 42 42
PHISIG 16 20 20 19
PHISIG 4 0 0 2
PHISIG 23 28 28 29
PHISIG 7 7 7 7
PHISIG 79 136 136 164
PHISIG 35 42 42 42
PHISIG 18 23 23 20
PHISIG 4 0 0 2
PHISIG 11 7 7 7
PHISIG 36 43 43 42
PHISIG 15 17 17 16
PHISIG 4 0 0 2
PHISIG 29 35 35 38
PHISIG 51 67 67 72
PHISIG 18 18 18 18
PHISIG 16 20 20 19
PHISIG 4 0 0 2
PHISIG 52 92 92 113
PHISIG 36 42 42 43
PHISIG 49 72 72 77
PHISIG 5 2 2 2
PHISIG 5 2 2 2
PHISIG 60 77 77 75
PHISIG 36 43 43 42
PHISIG 15 17 17 16
PHISIG 4 0 0 2
PHISIG 44 67 67 81
PHISIG 20 22 22 23
PHISIG 50 90 90 112
PHISIG 34 40 40 41
PHISIG 51 77 77 87
PHISIG 5 2 2 2
PHISIG 4 0 0 2
PHISIG 20 22 22 23
PHISIG 36 43 43 42
PHISIG 15 17 17 16
PHISIG 4 0 0 2
PHISIG 36 42 42 43
PHISIG 20 22 22 23
PHISIG 5 2 2 2
PHISIG 37 49 49 52
PHISIG 36 43 43 42
PHISIG 15 17 17 16
PHISIG 4 0 0 2
PHISIG 9 7 7 7
PHISIG 9 7 7 7
PHISIG 34 40 40 41
PHISIG 37 51 51 55
PHISIG 36 42 42 43
PHISIG 4 0 0 2
PHISIG 20 22 22 23
PHISIG 20 24 24 26
PHISIG 156 275 275 333
PHISIG 5 2 2 2
PHISIG 16 16 16 16
PHISIG 15 15 15 16
PHISIG 56 81 81 87
PHISIG 19 21 21 21
PHISIG 10 10 10 11
PHISIG 51 81 81 94
PHISIG 16 16 16 16
PHISIG 30 38 38 40
PHISIG 20 22 22 23
PHISIG 52 80 80 96
PHISIG 5 2 2 2
PHISIG 35 58 58 70
PHISIG 121 246 246 273
PHISIG 5 1 1 2
PHISIG 16 16 16 16
PHISIG 64 114 114 140
PHISIG 41 66 66 69
PHISIG 16 15 15 16
PHISIG 26 30 30 30
PHISIG 5 1 1 2
PHISIG 20 24 24 26
PHISIG 119 237 237 316
PHISIG 93 157 157 167
PHISIG 5 1 1 2
PHISIG 1005 1409 1409 1699
PHISIG 14 10 10 10
PHISIG 32 50 50 59
PHISIG 22 26 26 26
PHISIG 121 247 247 275
PHISIG 5 1 1 2
PHISIG 16 16 16 16
PHISIG 102 160 160 164
PHISIG 5 1 1 2
PHISIG 5 1 1 2
PHISIG 57 83 83 91
PHISIG 12 14 14 15
PHISIG 5 1 1 2
PHISIG 39 47 47 48
PHISIG 48 63 63 65
PHISIG 18 20 20 19
PHISIG 26 44 44 55
PHISIG 16 16 16 16
PHISIG 59 126 126 156
PHISIG 5 2 2 2
PHISIG 5 2 2 2
PHISIG 48 63 63 65
PHISIG 18 20 20 19
PHISIG 30 38 38 40
PHISIG 5 2 2 2
PHISIG 144 230 230 261
PHISIG 10 9 9 10
PHISIG 38 50 50 52
PHISIG 47 61 61 64
PHISIG 30 38 38 39
PHISIG 5 1 1 2
PHISIG 32 39 39 41
PHISIG 80 118 118 134
PHISIG 30 38 38 39
PHISIG 5 1 1 2
PHISIG 33 42 42 45
PHISIG 23 25 25 25
PHISIG 5 1 1 2
PHISIG 5 2 2 2
PHISIG 161 316 316 408
PHISIG 15 14 14 15
PHISIG 39 68 68 77
PHISIG 16 17 17 15
PHISIG 5 2 2 2
PHISIG 5 2 2 2
PHISIG 9 6 6 6
PHISIG 63 85 85 89
PHISIG 5 1 1 2
PHISIG 44 66 66 74
PHISIG 58 85 85 88
PHISIG 105 189 189 207
PHISIG 12 10 10 7
PHISIG 18 22 22 20
PHISIG 32 51 51 56
PHISIG 93 231 231 302
PHISIG 5 2 2 2
PHISIG 47 70 70 75
PHISIG 196 473 473 615
PHISIG 47 69 69 74
PHISIG 79 125 125 135
PHISIG 51 77 77 82
PHISIG 25 29 29 30
PHISIG 68 95 95 98
PHISIG 5 1 1 2
PHISIG 20 22 22 23
PHISIG 16 16 16 16
PHISIG 232 553 553 700
PHISIG 101 138 138 134
PHISIG 5 2 2 2
PHISIG 5 2 2 2
PHISIG 244 534 534 656
PHISIG 30 38 38 40
PHISIG 5 2 2 2
PHISIG 155 316 316 398
PHISIG 39 47 47 48
PHISIG 24 28 28 28
PHISIG 24 27 27 28
PHISIG 5 2 2 2
PHISIG 16 16 16 16
PHISIG 36 43 43 42
PHISIG 15 17 17 16
PHISIG 4 0 0 2
PHISIG 36 42 42 43
PHISIG 43 60 60 63
PHISIG 5 2 2 2
PHISIG 9 8 8 9
PHISIG 25 29 29 27
PHISIG 11 8 8 7
PHISIG 75 99 99 97
PHISIG 9 9 9 10
PHISIG 48 61 61 58
PHISIG 15 15 15 17
PHISIG 9 6 6 6
PHISIG 25 29 29 29
PHISIG 9 6 6 6
PHISIG 9 6 6 6
PHISIG 16 17 17 18
PHISIG 9 6 6 6
PHISIG 101 156 156 174
PHISIG 69 118 118 125
PHISIG 20 20 20 20
PHISIG 62 94 94 99
PHISIG 88 156 156 172
PHISIG 116 221 221 260
PHISIG 20 24 24 26
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 278 575 575 713
PHISIG 20 23 23 24
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 18 21 21 21
PHISIG 5 2 2 2
PHISIG 5 2 2 2
PHISIG 11 13 13 14
PHISIG 27 39 39 41
PHISIG 27 36 36 39
PHISIG 9 10 10 10
PHISIG 31 50 50 58
PHISIG 257 524 524 638
PHISIG 127 262 262 306
PHISIG 20 24 24 26
PHISIG 9 9 9 10
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 18 21 21 21
PHISIG 26 37 37 40
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 55 75 75 73
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 39 73 73 87
PHISIG 78 139 139 163
PHISIG 18 21 21 21
PHISIG 27 39 39 41
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 24 28 28 28
PHISIG 18 21 21 21
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 9 7 7 7
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 18 21 21 21
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 18 21 21 21
PHISIG 32 53 53 61
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 9 7 7 8
PHISIG 26 29 29 31
PHISIG 9 7 7 8
PHISIG 19 21 21 22
PHISIG 9 7 7 7
PHISIG 18 21 21 21
PHISIG 32 54 54 63
PHISIG 125 304 304 382
PHISIG 24 28 28 29
PHISIG 20 22 22 23
PHISIG 24 29 29 31
PHISIG 29 33 33 35
PHISIG 10 10 10 11
PHISIG 20 22 22 23
PHISIG 20 22 22 23
PHISIG 11 13 13 14
PHISIG 69 122 122 147
PHISIG 705 2083 2083 2632
PHISIG 41 62 62 68
PHISIG 20 24 24 26
PHISIG 89 156 156 180
PHISIG 6 2 2 3
PHISIG 25 35 35 39
PHISIG 18 21 21 21
PHISIG 32 53 53 61
PHISIG 31 50 50 58
PHISIG 37 67 67 81
PHISIG 78 139 139 163
PHISIG 27 32 32 30
PHISIG 10 10 10 11
PHISIG 90 152 152 170
PHISIG 24 28 28 28
PHISIG 24 27 27 28
PHISIG 12 12 12 12
PHISIG 18 21 21 21
PHISIG 37 66 66 79
PHISIG 37 66 66 79
PHISIG 9 7 7 7
PHISIG 1779 5985 5985 8478
PHISIG 9 8 8 9
PHISIG 63 94 94 104
PHISIG 53 80 80 94
PHISIG 34 40 40 41
PHISIG 20 25 25 25
PHISIG 117 182 182 215
PHISIG 53 72 72 77
PHISIG 18 20 20 19
PHISIG 23 27 27 27
PHISIG 4 0 0 2
PHISIG 26 27 27 28
PHISIG 11 7 7 7
PHISIG 250 552 552 707
PHISIG 6 2 2 3
PHISIG 24 28 28 28
PHISIG 5 2 2 2
PHISIG 96 163 163 192
PHISIG 5 2 2 2
PHISIG 66 96 96 113
PHISIG 25 28 28 28
PHISIG 190 332 332 420
PHISIG 5 2 2 2
PHISIG 238 407 407 502
PHISIG 5 2 2 2
PHISIG 24 28 28 28
PHISIG 313 562 562 697
PHISIG 18 21 21 21
PHISIG 66 96 96 113
PHISIG 120 233 233 287
PHISIG 18 21 21 21
PHISIG 58 83 83 97
PHISIG 24 28 28 28
PHISIG 152 274 274 341
PHISIG 163 125 125 194
PHISIG 67 98 98 104
PHISIG 24 28 28 28
PHISIG 63 90 90 105
PHISIG 231 455 455 571
PHISIG 120 233 233 287
PHISIG 24 28 28 28
PHISIG 189 393 393 523
PHISIG 30 37 37 41
PHISIG 25 28 28 28
PHISIG 24 32 32 32
PHISIG 85 127 127 150
PHISIG 29 43 43 43
PHISIG 77 114 114 134
PHISIG 190 397 397 512
PHISIG 19 14 14 14
PHISIG 18 21 21 21
PHISIG 41 52 52 58
PHISIG 36 49 49 48
PHISIG 199 348 348 438
PHISIG 72 106 106 123
PHISIG 61 90 90 103
PHISIG 5 1 1 2
PHISIG 24 27 27 28
PHISIG 23 27 27 27
