0	w	957623
1	T	490242
1	r	490242
1	w	159580
2	T	1
2	r	6
2	w	42891
3	T	297324
3	r	297319
3	w	166242
4	T	36814
4	r	92876
4	w	36360
5	T	4
5	r	203155
5	w	23122
6	T	230
6	r	55
6	w	7993
7	T	110893
7	r	71095
7	w	2873
8	T	182470
8	r	15147
8	w	14677
9	T	18702
9	r	153581
9	w	1057
10	T	171010
10	r	20976
10	w	225
11	T	2
11	r	5997
11	w	396
12	T	29872
12	r	3121
12	w	76
13	T	22429
13	r	21296
13	w	490
14	T	4218
14	r	306
14	w	130
15	T	3103
15	r	1299
15	w	39
16	T	17492
16	r	14903
16	w	22
17	T	2363
17	r	117
17	w	135
18	T	2511
18	r	208
19	T	324
19	r	323
20	T	56
20	r	396
20	w	1
21	T	1155
21	r	253
21	w	22
22	T	132
22	r	9419
22	w	4
23	T	9649
23	r	41
23	w	2
24	T	68
24	r	121
24	w	69
25	T	85
25	r	945
25	w	8
26	T	9526
26	r	9528
26	w	2
27	T	208
27	r	44
27	w	17
28	T	32
28	r	24
28	w	18
29	T	229
29	r	14
29	w	25
30	T	88
30	r	28
30	w	61
31	T	412
31	r	71
31	w	38
32	T	12
32	r	8
32	w	220
33	T	92
33	r	24
33	w	87
34	T	895
34	r	10
34	w	64
35	T	150
35	r	564
35	w	66
36	T	90
36	r	10
36	w	51
37	T	13
37	r	17
37	w	133
38	T	9
38	r	17
38	w	118
39	T	41
39	r	25
39	w	42
40	T	12
40	r	36
40	w	23
41	T	30
41	r	73
41	w	5
42	T	11
42	r	40
42	w	14
43	T	23
43	r	229
43	w	4
44	T	2
44	r	91
44	w	30
45	T	8
45	r	187
45	w	4
46	T	6
46	r	78
46	w	39
47	T	10
47	r	56
47	w	28
48	T	480
48	r	136
48	w	68
49	T	4
49	r	127
49	w	15
50	T	7
50	r	42
50	w	7
51	T	8
51	r	58
51	w	3
52	T	7
52	r	8
52	w	20
53	T	6
53	r	17
53	w	93
54	T	27
54	r	24
54	w	1
55	T	56
55	r	22
55	w	2
56	T	7
56	r	5
57	T	2
57	r	40
57	w	16
58	T	2
58	r	28
58	w	112
59	T	4
59	r	68
59	w	10
60	T	4
60	r	15
61	T	4
61	r	7
62	T	114
62	r	5
63	T	3
63	r	28
63	w	2
64	T	1
64	r	94
65	T	19
65	r	7
66	T	9
66	r	2
66	w	2
67	T	18
67	w	18
68	r	16
68	w	90
69	T	25
69	r	115
70	T	13
70	r	22
70	w	1
71	T	63
71	r	1
72	T	5
73	T	38
73	r	2
74	T	8
74	r	14
74	w	2
75	T	224
75	r	2
75	w	4
76	T	18
76	r	24
77	T	111
77	r	4
78	T	6
78	r	22
78	w	5
79	T	64
79	r	92
79	w	6
80	T	7
80	w	4
81	T	66
81	r	1
81	w	2
82	T	7
82	r	10
82	w	2
83	T	57
83	w	4
84	r	1
84	w	14
85	T	131
85	r	2
85	w	4
86	T	4
86	r	6
87	T	119
87	r	1
88	T	2
88	r	2
88	w	1
89	T	42
89	r	2
90	T	6
90	r	10
91	T	23
91	r	19
91	w	2
92	r	12
93	T	4
93	r	2
94	T	9
94	r	12
95	T	30
96	T	2
96	r	4
96	w	2
98	r	2
99	T	6
99	r	4
99	w	2
100	r	13
101	T	16
102	r	2
103	T	39
104	T	1
104	r	2
105	T	30
105	r	2
106	T	3
106	r	8
107	T	76
107	r	3
107	w	1
109	T	15
109	r	3
110	r	2
111	T	7
111	r	1
112	T	1
112	r	4
113	T	7
113	r	2
114	T	2
114	r	1
115	T	20
116	T	13
117	T	92
117	r	3
118	T	7
118	r	13
119	T	7
119	r	1
120	T	1
121	T	2
122	T	4
122	r	4
122	w	1
124	T	2
124	r	3
124	w	1
125	T	19
126	T	1
126	r	2
127	T	112
127	r	3
128	w	2
129	T	12
129	w	1
130	T	1
130	r	4
131	T	4
132	r	2
133	T	2
135	r	1
136	r	6
137	T	8
138	T	2
138	r	2
142	T	1
142	r	2
143	T	4
144	T	3
145	T	18
147	T	90
149	T	1
150	T	4
150	r	4
150	w	4
151	T	2
152	T	1
153	T	1
154	r	1
155	T	1
159	T	2
159	w	2
161	T	4
164	w	2
169	T	6
170	r	2
171	T	4
171	r	2
172	r	7
173	T	8
174	r	1
175	T	16
176	r	7
176	w	1
177	T	8
179	r	1
180	r	2
181	T	4
182	r	2
187	T	1
189	r	3
192	r	1
193	T	2
199	T	1
200	r	2
200	w	1
202	r	2
203	T	4
206	r	1
207	r	1
209	T	2
211	r	1
218	T	3
220	r	4
221	T	4
222	T	2
224	T	2
229	w	1
231	T	3
240	r	2
249	T	1
259	T	1
264	r	1
271	T	1
274	r	1
277	T	1
279	T	1
283	T	2
292	r	1
294	T	1
314	T	1
317	T	1
328	T	2
329	T	2
335	T	2
344	r	2
350	r	2
355	T	1
357	r	1
405	r	1
411	T	1
422	T	2
428	T	2
435	T	1
441	w	1
522	w	1
534	T	1
620	w	2
680	r	2
696	r	2
703	r	1
830	T	2
846	T	2
873	w	1
932	T	1
965	w	1
1128	r	1
1316	r	1
1332	r	2
1365	r	1
1650	T	1
1737	w	1
1806	T	1
1952	T	2
2281	T	1
2709	r	1
3473	w	1
3582	T	1
5397	r	1
7134	T	1
10793	r	1
14266	T	1
