17	W	2
18	R	2
18	W	2
20	R	1
20	W	1
21	W	1
21	r	17
21	w	16
22	R	114
22	W	30
22	r	21
22	w	4
24	R	73895318
24	W	29138703
24	r	4372
24	w	3
25	R	5
25	W	2
26	R	55
26	W	54
26	r	9
28	R	65831996
28	W	30903431
28	r	867
28	w	215
29	R	14203
29	W	3272
29	r	3728
29	w	780
30	R	40
30	W	40
30	r	25
31	W	11
31	r	11
32	R	5411126
32	W	3029833
32	r	2271
32	w	12
33	R	450
33	W	430
34	R	79
34	W	47
34	r	96
35	R	23
35	W	16
35	r	68
36	R	293630763
36	W	2227
36	r	3989
36	w	533
37	R	89998348
37	W	18019981
37	r	17
37	w	17
38	R	72
38	W	72
38	r	18
40	R	39456517
40	W	11907693
40	r	8829
40	w	194
41	R	229
41	W	54
42	R	91
42	W	44
42	r	11
44	R	82092378
44	W	23161166
44	r	60
44	w	12
45	R	4564428
45	W	1311578
46	R	40
46	W	130
46	r	91
47	r	27
47	w	27
48	R	101354287
48	W	3279145
48	r	199
48	w	28
49	R	2
49	W	10
50	R	120
50	W	90
50	r	45
52	R	31871417
52	W	1681
52	r	32
53	R	6
53	W	12
53	r	37
53	w	33
54	R	52
54	W	34
54	r	85
54	w	51
55	R	14
55	W	7
55	r	635
55	w	23
56	R	99185703
56	W	18859538
56	r	20
58	R	178
58	W	122
58	r	63
58	w	39
59	r	78
59	w	78
60	R	1924113
60	W	120
60	r	79
60	w	19
61	r	41
61	w	41
62	R	64
62	W	147
62	r	63
64	R	266327
64	W	1623
64	r	126
64	w	54
65	r	90
65	w	90
66	R	125
66	W	145
66	r	115
66	w	47
68	R	132
68	W	128
68	r	131
68	w	86
69	r	98
69	w	98
70	R	200
70	W	202
70	r	78
70	w	13
72	R	166415
72	W	8259
72	r	550
72	w	98
74	R	155
74	W	135
74	r	27
74	w	27
76	R	1689847
76	W	210
76	r	84
76	w	56
78	R	292
78	W	316
78	r	112
78	w	28
80	R	8018
80	W	282
80	r	90
80	w	20
82	R	231
82	W	297
82	r	58
82	w	12
84	R	11251989
84	W	288
84	r	30
84	w	14
86	R	256
86	W	369
86	r	83
86	w	33
88	R	2722
88	W	2377
88	r	121
88	w	99
90	R	420
90	W	280
92	R	155304000
92	W	88069348
94	R	183
94	W	222
94	r	74
94	w	37
96	R	3267592
96	W	174781
96	r	38
96	w	16
98	R	153
98	W	197
98	r	152
98	w	92
100	R	88
100	W	120
100	w	4
102	R	66
102	W	107
102	r	74
102	w	49
104	R	461479
104	W	14383
104	r	80
104	w	80
106	R	141
106	W	129
108	R	595742
108	W	268
108	r	149
108	w	60
110	R	99
110	W	135
110	r	135
110	w	135
112	R	2360279
112	W	207
112	r	92
112	w	92
114	R	383
114	W	203
114	r	93
114	w	31
116	R	185
116	W	720
116	r	740
116	w	116
118	r	147
118	w	147
120	R	416170
120	W	137
120	r	88
120	w	88
122	W	175
122	r	196
122	w	21
124	R	340861
124	W	286
126	W	37
126	r	38
126	w	1
128	R	1
128	W	54
130	R	60
130	W	110
132	R	1
132	W	56
138	R	1
138	W	59
140	R	602
140	W	60
140	r	38
140	w	70
142	R	2
142	W	122
144	R	1
144	W	62
144	w	32
146	R	1
146	W	63
148	R	604129315
148	W	35994112
152	R	77
152	W	132
152	r	35
152	w	35
154	R	2
154	W	134
156	R	2
156	W	136
157	R	18526919
157	W	70324
158	R	75
158	W	207
160	R	38
160	W	107
160	r	37
162	R	1
162	W	71
164	R	33928420
164	W	4685112
172	R	2
172	W	152
176	R	1200298
176	W	31358
176	r	45
176	w	45
180	R	339435840
180	W	27276017
186	r	83
186	w	83
196	R	2035792
196	W	396
204	R	98
204	W	32
204	r	99
204	w	32
216	R	444
216	r	820
216	w	638
231	r	211
231	w	211
260	R	258526
268	R	147749
276	R	23360027
276	W	255
276	r	970
276	w	362
292	R	212351
292	W	34
340	r	320
340	w	320
356	r	155
356	w	155
396	R	317
396	W	75
396	r	54
396	w	40
420	R	1
420	W	1
532	R	6167745
532	W	768
532	r	204
532	w	956
660	r	320
660	w	320
696	r	320
696	w	320
706	R	4
780	R	606
780	W	190
812	R	1133424
812	W	1133424
860	R	210
860	W	105
1036	R	487948
1044	R	36172876
1044	W	384
1076	R	859023
1220	R	210
1220	W	105
1548	R	869
1548	W	354
1548	r	8
2068	R	3998947
2068	W	741689
2324	R	59467799
2324	W	48073115
3084	R	814
3084	W	263
4116	R	2986525
4116	W	38969079
4116	r	211
4116	w	211
4628	R	17996544
4628	W	17996544
6156	R	1630
6156	W	523
8212	R	5637
10722	R	2170
12300	R	690
12300	W	542
16404	R	11274
16404	W	5637
