0	w	45042883
1	T	3282
1	r	3282
1	w	5442
2	T	1
2	r	7
2	w	29991
3	T	45015518
3	r	45015512
3	w	140043
4	T	1
4	r	4172
4	w	2886
5	T	4
5	r	172666
5	w	19
6	T	7700
6	r	3
6	w	52
7	T	51543
7	r	24126
7	w	44
8	T	141671
8	r	1258
8	w	8
9	T	54
9	r	3
9	w	25
10	T	48
10	r	17
10	w	47
11	T	2
11	r	29
11	w	47
12	T	1206
12	r	1
12	w	81
13	T	28
13	r	29
13	w	71
14	T	2
14	r	63
14	w	7
15	r	83
15	w	2
16	T	15
16	r	81
16	w	15
17	T	6
17	r	248
17	w	30
18	T	173
18	r	2
18	w	64
19	T	17
19	r	3
19	w	28
20	r	15
20	w	190
21	T	37
21	r	32
21	w	32
22	T	23
22	r	67
22	w	15
23	T	2
23	r	33
23	w	10
24	T	46
24	r	22
24	w	8
25	T	8
25	r	178
25	w	11
26	T	46
26	r	17
26	w	8
27	T	2
27	r	10
27	w	57
28	T	79
28	r	7
28	w	14
29	T	1
29	r	9
29	w	5
30	T	68
30	r	8
30	w	7
31	T	1
31	r	59
31	w	25
32	r	14
32	w	13
33	T	2
33	r	6
33	w	2
34	T	2
34	r	6
34	w	4
35	T	5
35	r	25
35	w	1
36	T	14
36	r	13
37	T	5
37	r	4
37	w	2
38	T	31
38	r	5
39	r	1
39	w	1
40	T	66
40	r	1
40	w	1
41	T	1
41	r	1
41	w	1
42	T	29
42	r	1
43	T	2
43	r	3
43	w	2
44	T	24
44	w	1
45	T	145
45	r	4
46	T	32
46	r	3
47	r	1
47	w	3
48	T	16
48	r	1
48	w	1
49	r	1
49	w	3
50	T	13
50	w	2
51	r	2
51	w	2
52	T	10
52	w	1
53	w	1
54	T	10
55	T	1
56	T	9
56	r	1
56	w	1
57	r	1
58	T	55
58	r	3
59	r	1
60	T	14
60	r	3
61	r	2
62	T	4
62	r	2
63	T	1
63	r	3
63	w	22
64	T	7
64	r	23
65	T	2
65	r	3
66	T	25
67	w	1
68	T	13
69	T	2
70	T	4
71	r	1
72	T	6
73	T	1
73	r	2
75	r	4
76	T	1
79	T	1
80	T	2
81	T	1
81	r	2
82	T	5
83	T	2
83	w	1
84	T	23
84	r	1
84	w	1
85	r	1
86	T	1
86	w	1
87	T	1
91	T	1
91	r	2
93	w	7
95	T	1
95	r	1
97	r	1
97	w	3
98	T	1
99	r	1
101	r	1
101	w	1
102	T	1
103	r	1
103	w	11
104	r	1
105	T	3
105	r	1
106	T	1
107	T	1
107	r	1
107	w	22
108	T	1
109	T	3
109	r	4
110	T	1
110	w	15
111	T	2
111	r	2
112	T	1
113	T	2
113	w	10
114	T	2
114	r	1
115	T	1
116	T	4
117	w	10
118	T	1
122	w	3
123	w	3
124	r	1
125	T	1
127	w	9
128	w	1
132	r	22
133	r	1
133	w	2
137	w	5
142	r	1
143	T	1
143	w	11
147	w	7
149	T	1
157	w	5
160	T	1
164	T	1
164	r	1
164	w	1
167	w	3
171	r	2
174	r	2
175	T	1
177	w	4
180	w	1
183	T	1
187	w	4
192	r	2
195	T	22
195	r	7
197	w	27
199	T	1
200	r	4
200	w	1
206	r	1
207	w	1
211	r	1
216	r	11
217	w	1
221	r	22
227	w	2
233	w	1
237	r	10
237	w	1
238	T	1
242	r	10
249	T	1
252	r	1
255	T	1
257	T	1
257	w	1
258	r	3
259	T	1
261	r	15
263	r	9
265	T	1
267	w	1
270	r	1
270	w	6
277	w	4
279	r	2
280	r	1
282	T	1
284	r	5
287	w	1
288	T	7
297	T	3
300	r	11
300	w	11
305	r	7
307	w	2
310	w	6
313	T	1
314	T	2
317	w	2
319	T	11
324	w	1
326	r	5
328	T	23
331	r	1
335	T	1
347	r	3
350	T	10
359	T	10
368	r	4
371	T	15
381	T	3
389	r	4
390	T	9
408	r	1
409	w	1
410	r	27
411	T	1
412	T	2
421	T	5
431	r	1
443	T	11
452	T	7
452	r	1
473	r	2
483	T	5
489	r	1
494	r	1
514	T	3
536	r	1
545	T	4
557	r	1
576	T	4
578	r	4
588	T	1
597	r	6
599	r	1
607	T	27
638	T	1
641	r	2
644	w	1
651	r	1
655	T	1
660	r	11
662	r	2
669	T	1
681	r	6
700	T	2
722	T	1
731	T	1
793	T	1
824	T	1
855	T	4
867	T	6
886	T	1
891	r	1
948	T	2
960	T	11
965	w	1
979	T	2
991	T	6
1284	w	1
1291	r	1
1295	T	1
1300	T	1
1316	r	1
2281	T	1
2564	w	1
2571	r	1
2575	T	1
4098	w	1
4103	r	1
5124	w	1
5131	r	1
5135	T	1
5202	w	1
5205	r	1
8201	T	1
10244	w	1
10251	r	1
10255	T	1
10407	T	1
15480	w	1
15731	w	1
16373	r	1
17665	w	1
17686	r	1
20495	T	1
28399	r	1
