0	w	827
1	T	2
1	r	2
1	w	793
2	r	3
2	w	1321
3	T	3
3	w	144
4	r	204
4	w	215
5	T	4
5	r	1968
5	w	57
6	T	786
6	r	4
6	w	57
7	T	1945
7	r	768
7	w	96
8	T	206
8	r	3
8	w	51
9	T	4
9	r	52
9	w	2
10	T	3
10	w	164
11	r	140
12	r	140
12	w	1
13	T	168
13	r	39
13	w	3
14	T	51
14	r	170
14	w	61
15	T	140
15	r	57
16	r	5
16	w	52
17	T	17
17	r	59
17	w	2
18	T	1
18	r	2
19	T	6
19	w	2
20	r	1
21	T	57
22	r	2
23	T	4
23	r	63
24	T	165
25	T	51
25	r	52
25	w	2
26	r	2
27	T	2
27	w	1
28	T	1
28	w	2
29	w	1
30	T	1
30	w	1
31	r	3
33	r	2
33	w	54
35	T	2
35	r	1
37	T	61
37	r	2
37	w	4
38	T	3
38	r	1
39	r	3
39	w	1
40	T	2
40	r	1
40	w	1
41	T	52
41	r	1
41	w	2
42	T	3
43	T	2
43	r	3
43	w	2
44	T	2
44	r	54
44	w	1
45	r	3
46	r	2
47	r	1
48	T	1
48	r	3
49	r	1
50	T	3
51	r	1
52	T	3
52	r	1
53	w	3
54	T	1
54	w	1
55	r	1
55	w	3
56	T	1
56	r	1
56	w	3
57	r	1
57	w	2
58	w	1
62	w	1
63	T	1
63	r	2
64	T	1
64	r	3
65	T	1
65	r	4
66	T	1
66	r	3
67	T	2
67	r	2
68	r	2
69	T	2
69	r	1
70	T	2
70	w	4
71	w	48
72	T	2
73	r	2
75	r	1
77	T	54
77	r	1
78	T	1
79	r	1
79	w	1
80	T	2
81	r	4
82	T	1
82	r	47
83	T	2
84	r	1
85	T	2
85	r	1
86	w	1
87	T	1
87	r	2
91	T	1
92	T	1
92	w	125
93	T	1
94	T	2
97	r	2
98	T	1
99	T	1
103	r	1
104	r	1
105	r	1
107	r	1
109	r	28
110	T	1
111	r	1
112	T	1
113	r	4
114	T	2
114	r	1
116	T	28
117	T	3
117	r	3
118	T	1
119	T	1
119	r	1
119	w	1
120	T	4
121	T	3
121	r	2
122	w	2
123	T	2
123	r	1
124	T	3
124	r	2
125	T	3
126	T	1
127	T	1
127	r	1
128	T	2
128	w	1
129	r	1
130	T	1
131	r	1
133	r	1
134	T	1
134	w	1
135	T	1
136	T	1
138	T	1
149	T	1
151	T	4
153	T	47
160	T	1
180	w	2
182	w	1
183	T	1
188	r	1
190	r	1
192	r	1
195	T	1
199	w	1
200	r	1
206	r	1
206	w	4
208	r	1
209	w	47
210	T	12
210	r	13
214	T	3
214	r	3
215	T	1
225	r	125
249	T	1
255	T	1
272	r	1
274	r	1
304	r	4
306	r	17
307	T	1
308	r	47
313	T	17
314	T	1
316	r	1
317	T	126
318	T	1
328	T	1
342	T	1
408	r	2
409	T	1
412	w	1
454	T	1
510	T	4
517	T	47
588	T	2
639	r	1
718	T	1
897	r	1
962	w	1
1202	w	1
1205	r	1
1309	T	1
1312	r	1
2274	T	1
2407	T	1
1647808	w	1
5501291	r	1
7149099	T	1
