17	W	2
18	R	2
18	W	2
20	R	1
20	W	51
20	r	516804
20	w	208104
21	W	1
21	r	525
21	w	268
22	R	118
22	W	30
22	r	651007
22	w	43554
23	r	5280
23	w	2640
24	R	536
24	W	36
24	r	2191838
24	w	174020
25	R	5
25	W	2
25	r	4680
25	w	2340
26	R	52
26	W	51
26	r	689026
26	w	206113
27	r	5096
27	w	2548
28	R	2785
28	W	551
28	r	27540708
28	w	8779037
29	R	14260
29	W	3275
29	r	6880571
29	w	1991886
30	R	30
30	W	40
30	r	887284
30	w	355500
31	W	11
31	r	7315
31	w	3652
32	R	655
32	W	206
32	r	5967563
32	w	1593685
33	R	358
33	W	346
33	r	304848
33	w	66828
34	R	77
34	W	47
34	r	1138333
34	w	515210
35	R	23
35	W	16
35	r	13376
35	w	6660
36	R	33721
36	W	1719
36	r	57859275
36	w	4367433
37	r	3825
37	w	1921
38	R	27
38	W	45
38	r	5305981
38	w	603967
39	r	13360
39	w	7508
40	R	4320
40	W	4846
40	r	15271673
40	w	2990573
41	R	229
41	W	54
41	r	24776
41	w	12428
42	R	91
42	W	44
42	r	1023678
42	w	480392
43	r	2944
43	w	1472
44	R	245
44	W	234
44	r	66250732
44	w	29136747
45	r	7200
45	w	3600
46	R	40
46	W	130
46	r	486070
46	w	199836
47	r	8964
47	w	4536
48	R	943
48	W	180
48	r	47267435
48	w	10226328
49	R	2
49	W	10
49	r	6264
49	w	3132
50	R	105
50	W	90
50	r	361475
50	w	161860
51	r	2232
51	w	1116
52	R	8702
52	W	1685
52	r	1928838
52	w	1011165
53	R	6
53	W	12
53	r	268
53	w	132
54	R	87
54	W	69
54	r	1288839
54	w	650004
55	R	8
55	W	7
55	r	2501
55	w	1032
56	R	975
56	W	452
56	r	787098
56	w	275340
57	r	2442404
57	w	1003216
58	R	197
58	W	143
58	r	61774
58	w	43118
59	r	1911
59	w	975
60	R	66
60	W	120
60	r	2285547
60	w	1227860
61	r	1353
61	w	697
62	R	64
62	W	147
62	r	98383
62	w	68558
63	r	344
63	w	172
64	R	9302
64	W	1803
64	r	15120444
64	w	1984090
65	r	1080
65	w	540
66	R	125
66	W	145
66	r	54074
66	w	37285
67	r	184
67	w	184
68	R	132
68	W	128
68	r	1390464
68	w	624728
69	r	192
69	w	192
70	R	200
70	W	184
70	r	3442236
70	w	2168845
71	r	659
71	w	455
72	R	2382
72	W	452
72	r	1853940
72	w	740853
73	r	208
73	w	208
74	R	209
74	W	192
74	r	34863
74	w	29112
76	R	181
76	W	168
76	r	2660802
76	w	638354
78	R	796
78	W	316
78	r	64330
78	w	26038
79	r	944
79	w	472
80	R	205
80	W	238
80	r	89209
80	w	49701
82	R	196
82	W	279
82	r	37924
82	w	21556
84	R	201
84	W	208
84	r	1308550
84	w	605982
86	R	256
86	W	371
86	r	43886
86	w	24036
88	R	2688
88	W	2377
88	r	3061134
88	w	1428458
89	r	816
89	w	804
90	R	389
90	W	210
90	r	44889
90	w	23359
92	R	200
92	W	129
92	r	6666197
92	w	2202756
94	R	183
94	W	222
94	r	48898
94	w	30801
95	r	296
95	w	296
96	R	81
96	W	114
96	r	120256
96	w	78884
98	R	153
98	W	197
98	r	42236
98	w	21121
99	r	624
99	w	604
100	R	86
100	W	120
100	r	223033
100	w	90180
102	R	66
102	W	107
102	r	1213321
102	w	501876
104	R	28
104	r	1751119
104	w	81926
106	R	174
106	W	156
106	r	60222
106	w	25898
108	R	495
108	W	750
108	r	7174342
108	w	715358
109	r	524864
109	w	32
110	R	99
110	W	495
110	r	27096
110	w	21836
112	R	1
112	W	46
112	r	70495
112	w	28908
114	W	47
114	r	39424
114	w	20408
116	R	3
116	W	240
116	r	67355
116	w	38676
118	R	558
118	W	33
118	r	35648
118	w	30919
120	R	168
120	W	124
120	r	3142774
120	w	47119
122	W	175
122	r	3360
122	w	2573
123	r	408
123	w	400
124	R	1
124	W	52
124	r	78998
124	w	58252
126	W	37
126	r	8730
126	w	7209
128	R	1
128	W	54
128	r	10640
128	w	18848
130	R	60
130	W	550
130	r	7260
130	w	3960
132	R	1
132	W	56
132	r	21589
132	w	19444
134	W	1368
134	r	3876
134	w	7752
136	W	1856
136	r	2592
136	w	4384
138	R	1
138	W	4307
138	r	8256
138	w	4716
140	R	24
140	W	1020
140	r	6686
140	w	5254
142	R	2
142	W	1098
142	r	7808
142	w	3904
144	R	1
144	W	4030
144	r	13276
144	w	15104
146	R	1
146	W	1575
146	r	4536
146	w	9072
147	r	504
147	w	504
148	W	1536
148	r	20871
148	w	16268
150	W	2080
150	r	2860
150	w	5720
151	r	520
151	w	520
152	R	2
152	W	1716
152	r	11424
152	w	10848
154	R	2
154	W	1742
154	r	800
154	w	1060
156	R	2
156	W	1768
156	r	10516
156	w	13192
157	r	544
157	w	544
158	R	75
158	W	1863
158	r	3308
158	w	6068
160	R	38
160	W	2347
160	r	173862
160	w	63621
162	R	1
162	W	639
162	r	2556
162	w	5112
164	R	4
164	W	6048
164	r	17624
164	w	9412
166	W	5840
166	r	584
166	w	1168
168	W	1184
168	r	51170
168	w	18372
170	W	5400
170	r	750
170	w	300
172	R	2
172	W	1976
172	r	19246
172	w	7700
174	W	1848
174	r	5848
174	w	11084
176	W	1248
176	r	137696
176	w	46012
178	W	4424
178	r	316
178	w	632
180	W	2560
180	r	37374
180	w	24776
182	W	1944
182	r	10368
182	w	20736
184	r	108198
184	w	31884
186	W	664
186	r	8383
186	w	16683
187	r	664
187	w	660
188	W	672
188	r	27048
188	w	25830
190	r	3400
190	w	6800
192	r	41050560
192	w	18623272
196	r	7840
196	w	3904
198	r	3204
198	w	6408
200	R	422
200	r	6852
200	w	3822
204	R	98
204	W	32
204	r	68099
204	w	12243
206	r	740
206	w	740
208	r	6032
208	w	3264
210	r	3420
210	w	6840
212	r	6612
212	w	3932
215	r	776
215	w	776
216	W	49
216	r	262376
220	R	61600
220	r	96536
220	w	30800
222	r	808
222	w	1616
224	r	4080
224	w	8160
228	r	6652
228	w	9148
230	r	420
230	w	840
232	r	1696
232	w	3392
234	r	3424
234	w	6848
236	r	9352
236	w	12420
237	r	864
237	w	852
238	r	436
238	w	872
240	r	13016
240	w	5072
242	r	3108
242	w	6216
244	r	5172
244	w	9176
246	r	4068
246	w	8136
248	r	23944
248	w	12176
252	r	2900
252	w	1972
256	r	4244
256	w	7548
260	r	4920
260	w	2040
264	r	3904
264	w	7808
268	r	362692
268	w	12588
270	r	500
270	w	1000
276	R	124
276	W	255
276	r	295663
276	w	296476
278	r	516
278	w	1032
280	r	520
280	w	1040
292	r	4568
292	w	8836
294	r	548
294	w	1096
300	r	3360
300	w	2240
302	r	564
302	w	1128
304	r	22506
304	w	7004
308	r	1640
308	w	1716
312	r	2188
312	w	2744
316	r	8288
316	w	11840
318	r	596
318	w	1192
320	r	7050
320	w	12420
324	r	1748
324	w	1364
326	r	612
326	w	1224
332	r	624
332	w	1248
340	r	8624
340	w	5196
344	r	324
344	w	324
348	r	5280
348	w	3936
352	r	12578
352	w	3484
356	r	1701
356	w	1665
368	r	1392
368	w	2784
372	r	320
372	w	348
376	r	712
376	w	1424
380	r	900
380	w	1620
386	r	732
386	w	1464
388	r	1104
388	w	1840
390	r	740
390	w	1480
396	R	316
396	W	75
396	r	14418
396	w	4702
398	r	756
398	w	1512
404	r	960
404	w	1728
412	r	316
412	w	388
416	r	792
416	w	1584
420	R	1
420	W	1
426	r	812
426	w	1624
428	r	152
428	w	200
444	r	204
444	w	208
452	r	1240
452	w	2156
466	r	892
466	w	1784
474	r	7264
474	w	14528
478	r	916
478	w	1832
484	r	928
484	w	1856
500	r	148
500	w	236
502	r	964
502	w	1928
514	r	988
514	w	1976
516	r	248
516	w	248
518	r	996
518	w	1992
522	r	1004
522	w	2008
524	r	63968
524	w	5184
527	r	2024
527	w	1308
532	R	6149
532	W	512
532	r	350971
532	w	353755
536	r	1032
536	w	2064
554	r	1068
554	w	2136
572	r	1104
572	w	1080
592	r	1440
592	w	576
596	r	284
596	w	284
600	r	1160
600	w	2320
612	r	2368
612	w	4736
620	r	332
620	w	296
624	r	1208
624	w	2416
628	r	1464
628	w	2732
636	r	2720
636	w	2464
642	r	1244
642	w	2488
644	r	232
644	w	292
650	r	8820
650	w	17640
652	r	8336
652	w	5660
660	r	17480
660	w	4300
668	r	1620
668	w	2916
684	r	2656
684	w	5312
692	r	360
692	w	332
696	r	324
696	w	324
704	r	9576
704	w	19152
706	R	4
730	r	1420
730	w	2840
780	R	606
780	W	190
780	r	612
780	w	128
788	r	384
788	w	384
820	r	400
820	w	400
828	r	291398
828	w	53876
832	W	201
844	r	304
844	w	400
848	r	13248
848	w	26496
852	r	416
852	w	416
860	R	210
860	W	105
868	r	10176
868	w	6784
876	r	3680
876	w	3424
908	r	444
908	w	444
948	r	464
948	w	464
964	r	496
964	w	468
972	r	15232
972	w	30464
980	r	480
980	w	480
1036	r	64444
1036	w	3408
1044	r	519880
1044	w	520836
1068	r	412
1068	w	520
1092	r	396
1092	w	524
1116	r	352
1116	w	544
1124	r	224
1124	w	548
1140	r	468
1140	w	556
1180	r	580
1180	w	580
1220	R	210
1220	W	105
1236	R	50
1236	W	152
1236	r	376
1236	w	604
1252	r	376
1252	w	612
1262	r	2484
1262	w	4968
1300	r	33104
1300	w	768
1356	r	520
1356	w	660
1364	r	672
1364	w	672
1500	r	740
1500	w	740
1508	r	764
1508	w	740
1548	R	869
1548	W	354
1548	r	1380
1548	w	764
1580	r	520
1580	w	776
1596	r	788
1596	w	788
1618	r	3196
1618	w	6392
