17	W	2
18	R	2
18	W	2
20	R	1
20	W	1
20	r	12854
20	w	12854
21	W	1
21	r	74
21	w	73
22	R	176
22	W	86
22	r	2936
22	w	1474
24	R	2516119
24	W	17990
24	r	1154
24	w	95
25	R	5
25	W	3
26	R	115
26	W	171
26	r	10
26	w	4305
27	r	140
27	w	140
28	R	9873685
28	W	2634966
28	r	253433
28	w	150531
29	R	14692
29	W	3626
29	r	1711382
29	w	369429
30	R	430
30	W	230
30	r	260
30	w	260
31	W	22
31	r	22
32	R	465669
32	W	365867
32	r	13616
32	w	18502
33	R	673
33	W	548
33	r	360195
33	w	3
34	R	32660
34	W	32352
34	r	735
34	w	32774
35	R	66
35	W	16
35	r	341
35	w	30
36	R	2151952
36	W	101690
36	r	480935
36	w	164501
38	R	1386
38	W	4959
38	r	18
38	w	1359
40	R	4619
40	W	4987
40	r	2122
40	w	609
41	R	182581
41	W	101091
42	R	102
42	W	55
42	r	341
42	w	22
44	R	544
44	W	363
44	r	60451
44	w	8382
46	R	600
46	W	143
46	r	741
48	R	58228
48	W	22990
48	r	1738280
48	w	352144
49	R	2
49	W	10
50	R	105
50	W	90
50	r	690
50	w	60
52	R	6227408
52	W	181983
52	r	163624
52	w	175112
53	R	9
53	W	12
53	r	9
54	R	548
54	W	45
54	r	657
54	w	564
55	R	220
55	W	48
55	r	807
55	w	111
56	R	976
56	W	452
56	r	21
58	R	140
58	W	122
58	r	101
58	w	39
59	r	78
59	w	78
60	R	19261
60	W	120
60	r	127
60	w	115
61	r	41
61	w	41
62	R	64
62	W	362
62	r	900
62	w	601
63	r	43
63	w	43
64	R	8510
64	W	1605
64	r	94
64	w	22
66	R	125
66	W	152
66	r	69
66	w	2
68	R	2634224
68	W	119726
68	r	215
68	w	75
70	R	199
70	W	184
70	r	50
70	w	2
72	R	2437
72	W	451
72	r	1032
72	w	183
74	R	155
74	W	135
76	R	181
76	W	168
76	r	28
78	R	292
78	W	862
78	r	1250
78	w	620
80	R	164869
80	W	301
80	r	935
80	w	135
82	R	169
82	W	217
84	R	748048
84	W	104469
84	r	1499
84	w	1500
86	R	259
86	W	751
86	r	432
87	r	268
87	w	268
88	R	6446
88	W	2445
88	r	269160
88	w	304705
89	r	1932
89	w	1932
90	R	389
90	W	210
92	R	496
92	W	72
94	R	183
94	W	222
94	r	74
94	w	37
96	R	81
96	W	114
96	r	38
96	w	38
98	R	153
98	W	197
98	r	114
98	w	91
100	R	88
100	W	120
100	r	84
100	w	86
102	R	66
102	W	107
102	r	80
102	w	55
104	R	519442
104	r	91549
104	w	16820
106	R	141
106	W	129
106	r	86
106	w	43
108	R	327
108	W	334
108	r	110
108	w	64
110	R	99
110	W	135
112	R	182
112	W	76
112	r	74
112	w	44
114	R	176
114	W	605
114	r	626
114	w	68
116	R	3
116	W	144
120	R	168
120	W	124
120	r	172
120	w	172
122	W	277
122	r	247
122	w	72
124	R	1
124	W	52
126	W	37
126	r	38
126	w	1
128	R	1
128	W	54
130	R	60
130	W	110
132	R	1
132	W	56
136	r	58
136	w	58
138	R	1
138	W	59
140	R	4437
140	W	60
140	r	3603
140	w	2077
142	R	2
142	W	122
144	R	1
144	W	62
146	R	1
146	W	63
148	W	1968
148	r	2009
148	w	41
152	R	75
152	W	132
152	r	34
152	w	34
154	R	2
154	W	134
154	r	268
154	w	268
156	R	2
156	W	136
156	r	544
156	w	544
158	R	75
158	W	207
158	r	1932
158	w	1932
160	R	38
160	W	107
160	r	9203
160	w	37039
162	R	1
162	W	71
164	R	4
164	W	288
172	R	2
172	W	152
188	r	84
188	w	84
204	R	98
204	W	32
204	r	98
204	w	33
208	R	102
208	r	159
208	w	51
212	R	433
212	r	726
212	w	626
220	r	100
220	w	100
224	r	58
224	w	58
275	r	255
275	w	255
276	R	23
276	W	255
276	r	4289
276	w	342
280	r	2844
280	w	2844
340	r	320
340	w	320
360	r	156
360	w	156
396	R	270
396	W	75
396	r	136
396	w	59
420	R	1
420	W	1
532	R	6149
532	W	512
532	r	232
532	w	3970
660	r	320
660	w	320
704	r	320
704	w	320
706	R	9
706	r	1413
780	R	700
780	W	190
780	r	124
780	w	57
860	R	210
860	W	105
1220	R	210
1220	W	105
1548	R	869
1548	W	354
1548	r	8
2068	r	347384
3084	R	814
3084	W	263
4116	R	2175
4116	r	1668
4116	w	255
6156	R	1630
6156	W	523
8212	R	5637
10722	R	2175
10722	r	1413
12300	R	690
12300	W	542
16404	R	11274
16404	W	5637
160020	R	12220
160020	W	12000
